Record Length,1.024000e+03,,          0.00000,   5.03090,
Sample Interval,2.466067e+00,,          2.46607,   1.83090,
Trigger Point,-0.000000000000e+00,,          4.93213, -60.96910,
,,,          7.39820, -60.96910,
,,,          9.86427, -60.96910,
,,,         12.33033, -60.96910,
Source,FFT,,         14.79640, -60.96910,
Vertical Units,dB,,         17.26247, -60.96910,
Vertical Scale,1.000000e+01,,         19.72854, -60.96910,
Vertical Offset,0.000000e+00,,         22.19460, -60.96910,
Horizontal Units,Hz,,         24.66067, -60.96910,
Horizontal Scale,2.525253e+02,,         27.12674, -60.96910,
Pt Fmt,Y,,         29.59280, -60.96910,
Yzero,-2.096910e+01,,         32.05887, -60.96910,
Probe Atten,1.000000e+00,,         34.52494, -60.96910,
Model Number,TBS1052B-EDU,,         36.99100, -60.96910,
Serial Number,C015250,,         39.45707, -59.76910,
Firmware Version,FV:v4.0,,         41.92314, -59.76910,
,,,44.38921, -60.96910,
,,,46.85528, -60.96910,
,,,49.32135, -60.96910,
,,,51.78742, -60.96910,
,,,54.25349, -60.96910,
,,,56.71956, -60.96910,
,,,59.18563, -60.96910,
,,,61.65170, -60.96910,
,,,64.11777, -60.96910,
,,,66.58384, -60.96910,
,,,69.04991, -57.76910,
,,,71.51598, -55.76910,
,,,73.98205, -59.76910,
,,,76.44812, -60.96910,
,,,78.91419, -60.96910,
,,,81.38026, -60.96910,
,,,83.84633, -60.96910,
,,,86.31240, -60.96910,
,,,88.77847, -60.96910,
,,,91.24454, -60.96910,
,,,93.71061, -60.96910,
,,,96.17668, -60.96910,
,,,98.64275, -59.76910,
,,,101.10882, -52.96910,
,,,103.57489, -60.96910,
,,,106.04096,  -4.56910,
,,,108.50703,   1.43090,
,,,110.97310,  -4.56910,
,,,113.43917, -60.96910,
,,,115.90524, -50.96910,
,,,118.37131, -56.96910,
,,,120.83738, -60.96910,
,,,123.30345, -59.76910,
,,,125.76952, -60.96910,
,,,128.23559, -60.96910,
,,,130.70166, -60.96910,
,,,133.16773, -57.76910,
,,,135.63380, -59.76910,
,,,138.09987, -60.96910,
,,,140.56594, -60.96910,
,,,143.03201, -60.96910,
,,,145.49808, -60.96910,
,,,147.96415, -60.96910,
,,,150.43022, -60.96910,
,,,152.89629, -60.96910,
,,,155.36236, -60.96910,
,,,157.82843, -59.76910,
,,,160.29450, -60.96910,
